ID,Year,Title,Authors,Venue,Citations,DOI,OA_URL,PDF_URL
OA_KW2_011,2025,A review on EEG-based multimodal learning for emotion recognition,"Rajasekhar Pillalamarri, S. Udhayakumar",Artificial Intelligence Review,117,https://doi.org/10.1007/s10462-025-11126-9,https://link.springer.com/content/pdf/10.1007/s10462-025-11126-9.pdf,https://link.springer.com/content/pdf/10.1007/s10462-025-11126-9.pdf
OA_KW2_012,2023,Review of Studies on Emotion Recognition and Judgment Based on Physiological Signals,"Wenqian Lin, Chao Li",Applied Sciences,116,https://doi.org/10.3390/app13042573,https://www.mdpi.com/2076-3417/13/4/2573/pdf?version=1677048608,https://www.mdpi.com/2076-3417/13/4/2573/pdf?version=1677048608
OA_KW2_013,2023,EEGformer: A transformer–based brain activity classification method using EEG signal,"Zhijiang Wan, Manyu Li, Shichang Liu, Jiajin Huang, Hai Tan",Frontiers in Neuroscience,108,https://doi.org/10.3389/fnins.2023.1148855,https://www.frontiersin.org/articles/10.3389/fnins.2023.1148855/pdf,https://www.frontiersin.org/articles/10.3389/fnins.2023.1148855/pdf
OA_KW2_014,2023,Self-Supervised EEG Emotion Recognition Models Based on CNN,"Xingyi Wang, Yuliang Ma, Jared Cammon, Feng Fang, Yunyuan Gao",IEEE Transactions on Neural Systems and Rehabilitation Engineering,108,https://doi.org/10.1109/tnsre.2023.3263570,https://ieeexplore.ieee.org/ielx7/7333/4359219/10089876.pdf,https://ieeexplore.ieee.org/ielx7/7333/4359219/10089876.pdf
OA_KW2_015,2023,Transformer-Based Self-Supervised Multimodal Representation Learning for Wearable Emotion Recognition,"Yujin Wu, Mohamed Daoudi, Ali Amad",IEEE Transactions on Affective Computing,106,https://doi.org/10.1109/taffc.2023.3263907,https://hal.science/hal-04051433/document,
OA_KW2_016,2024,Review of Stress Detection Methods Using Wearable Sensors,"Georgios V. Taskasaplidis, Dimitris A. Fotiadis, Panagiotis D. Bamidis",IEEE Access,105,https://doi.org/10.1109/access.2024.3373010,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10458924.pdf,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10458924.pdf
OA_KW2_017,2023,A Spiking Neural Network With Adaptive Graph Convolution and LSTM for EEG-Based Brain-Computer Interfaces,"Peiliang Gong, Pengpai Wang, Yueying Zhou, Daoqiang Zhang",IEEE Transactions on Neural Systems and Rehabilitation Engineering,105,https://doi.org/10.1109/tnsre.2023.3246989,https://ieeexplore.ieee.org/ielx7/7333/4359219/10049464.pdf,https://ieeexplore.ieee.org/ielx7/7333/4359219/10049464.pdf
OA_KW2_018,2025,"Transformers in EEG Analysis: A Review of Architectures and Applications in Motor Imagery, Seizure, and Emotion Classification","Elnaz Vafaei, Mohammad Hosseini",Sensors,104,https://doi.org/10.3390/s25051293,https://www.mdpi.com/1424-8220/25/5/1293/pdf?version=1740100056,https://www.mdpi.com/1424-8220/25/5/1293/pdf?version=1740100056
OA_KW2_019,2023,"The transformative power of music: Insights into neuroplasticity, health, and disease","Muriel Tahtouh Zaatar, Kenda Alhakim, Mohammad Enayeh, Ribal Tamer",Brain Behavior & Immunity - Health,102,https://doi.org/10.1016/j.bbih.2023.100716,https://doi.org/10.1016/j.bbih.2023.100716,
OA_KW2_020,2023,A Large Finer-grained Affective Computing EEG Dataset,"Jingjing Chen, Xiaobin Wang, Chen Huang, Xin Hu, Xinke Shen",Scientific Data,98,https://doi.org/10.1038/s41597-023-02650-w,https://www.nature.com/articles/s41597-023-02650-w.pdf,https://www.nature.com/articles/s41597-023-02650-w.pdf
OA_KW2_021,2023,Stress and Workload Assessment in Aviation—A Narrative Review,"Giulia Masi, Gianluca Amprimo, Claudia Ferraris, Lorenzo Priano",Sensors,97,https://doi.org/10.3390/s23073556,https://www.mdpi.com/1424-8220/23/7/3556/pdf?version=1680511790,https://www.mdpi.com/1424-8220/23/7/3556/pdf?version=1680511790
OA_KW2_022,2023,Multi-view domain-adaptive representation learning for EEG-based emotion recognition,"Chao Li, Ning Bian, Ziping Zhao, Haishuai Wang, Björn W. Schuller",Information Fusion,89,https://doi.org/10.1016/j.inffus.2023.102156,https://opus.bibliothek.uni-augsburg.de/opus4/files/109640/109640.pdf,https://opus.bibliothek.uni-augsburg.de/opus4/files/109640/109640.pdf
OA_KW2_023,2024,"A comprehensive review of deep learning in EEG-based emotion recognition: classifications, trends, and practical implications","Weizhi Ma, Yujia Zheng, Tianhao Li, Zhengping Li, Ying Li",PeerJ Computer Science,87,https://doi.org/10.7717/peerj-cs.2065,https://doi.org/10.7717/peerj-cs.2065,
OA_KW2_024,2023,The now and future of ChatGPT and GPT in psychiatry,"Szu‐Wei Cheng, Chung‐Wen Chang, Wan‐Jung Chang, Haowei Wang, Chih‐Sung Liang",Psychiatry and Clinical Neurosciences,198,https://doi.org/10.1111/pcn.13588,https://doi.org/10.1111/pcn.13588,
OA_KW2_025,2023,DICE-Net: A Novel Convolution-Transformer Architecture for Alzheimer Detection in EEG Signals,"Ανδρέας Μιλτιάδους, Emmanouil Gionanidis, Katerina D. Tzimourta, Νικόλαος Γιαννακέας, Alexandros T. Tzallas",IEEE Access,196,https://doi.org/10.1109/access.2023.3294618,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10179900.pdf,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10179900.pdf
OA_KW2_026,2023,Generalizable machine learning for stress monitoring from wearable devices: A systematic literature review,"Gideon Vos, Kelly Trinh, Zóltan Sarnyai, Mostafa Rahimi Azghadi",International Journal of Medical Informatics,160,https://doi.org/10.1016/j.ijmedinf.2023.105026,https://ars.els-cdn.com/content/image/1-s2.0-S1386505623000436-gr001_lrg.jpg,https://ars.els-cdn.com/content/image/1-s2.0-S1386505623000436-gr001_lrg.jpg
OA_KW2_027,2023,An interpretable machine learning approach to multimodal stress detection in a simulated office environment,"Mara Naegelin, Raphael P. Weibel, Jasmine I. Kerr, Victor R. Schinazi, Roberto La Marca",Journal of Biomedical Informatics,81,https://doi.org/10.1016/j.jbi.2023.104299,https://ars.els-cdn.com/content/image/1-s2.0-S1532046423000205-ga1_lrg.jpg,https://ars.els-cdn.com/content/image/1-s2.0-S1532046423000205-ga1_lrg.jpg
OA_KW2_028,2023,Multimodal Hierarchical CNN Feature Fusion for Stress Detection,"Radhika Kuttala, Ramanathan Subramanian, O.V. Ramana Murthy",IEEE Access,79,https://doi.org/10.1109/access.2023.3237545,https://ieeexplore.ieee.org/ielx7/6287639/10005208/10018374.pdf,https://ieeexplore.ieee.org/ielx7/6287639/10005208/10018374.pdf
OA_KW2_029,2024,Machine learning for human emotion recognition: a comprehensive review,"Eman M. G. Younis, Someya Mohsen, Essam H. Houssein, Osman Ali Sadek Ibrahim",Neural Computing and Applications,75,https://doi.org/10.1007/s00521-024-09426-2,https://link.springer.com/content/pdf/10.1007/s00521-024-09426-2.pdf,https://link.springer.com/content/pdf/10.1007/s00521-024-09426-2.pdf
OA_KW2_030,2024,"Multimodal Emotion Recognition Using Visual, Vocal and Physiological Signals: A Review","Gustave Udahemuka, Karim Djouani, Anish Kurien",Applied Sciences,74,https://doi.org/10.3390/app14178071,https://www.mdpi.com/2076-3417/14/17/8071/pdf?version=1726193115,https://www.mdpi.com/2076-3417/14/17/8071/pdf?version=1726193115
OA_KW2_031,2023,"Approaches, Applications, and Challenges in Physiological Emotion Recognition—A Tutorial Overview","Yekta Said Can, Bhargavi Mahesh, Elisabeth André",Proceedings of the IEEE,73,https://doi.org/10.1109/jproc.2023.3286445,https://ieeexplore.ieee.org/ielx7/5/4357935/10171229.pdf,https://ieeexplore.ieee.org/ielx7/5/4357935/10171229.pdf
OA_KW2_032,2024,Personalized Stress Detection Using Biosignals from Wearables: A Scoping Review,"Marco Bolpagni, Susanna Pardini, Marco Dianti, Silvia Gabrielli",Sensors,57,https://doi.org/10.3390/s24103221,https://www.mdpi.com/1424-8220/24/10/3221/pdf?version=1716262020,https://www.mdpi.com/1424-8220/24/10/3221/pdf?version=1716262020
OA_KW2_033,2025,A recent advances on autism spectrum disorders in diagnosing based on machine learning and deep learning,"Hajir Ammar Hatim, Zaid Abdi Alkareem Alyasseri, Norziana Jamil",Artificial Intelligence Review,35,https://doi.org/10.1007/s10462-025-11302-x,https://link.springer.com/content/pdf/10.1007/s10462-025-11302-x.pdf,https://link.springer.com/content/pdf/10.1007/s10462-025-11302-x.pdf
OA_KW2_034,2024,Emerging Frontiers in Human–Robot Interaction,"Farshad Safavi, Parthan Olikkal, Dingyi Pei, Sadia Kamal, Helen Meyerson",Journal of Intelligent & Robotic Systems,31,https://doi.org/10.1007/s10846-024-02074-7,https://link.springer.com/content/pdf/10.1007/s10846-024-02074-7.pdf,https://link.springer.com/content/pdf/10.1007/s10846-024-02074-7.pdf
OA_KW2_035,2023,A Narrative Review of Speech and EEG Features for Schizophrenia Detection: Progress and Challenges,"Felipe Teixeira, Miguel Rocha e Costa, José Pio Abreu, Manuel Cabral, Salviano Soares",Bioengineering,31,https://doi.org/10.3390/bioengineering10040493,https://www.mdpi.com/2306-5354/10/4/493/pdf?version=1682056109,https://www.mdpi.com/2306-5354/10/4/493/pdf?version=1682056109
OA_KW2_036,2024,Integrating artificial intelligence to assess emotions in learning environments: a systematic literature review,"Angel Olider Rojas Vistorte, Ángel Deroncele-Acosta, Juan Luis Martín Ayala, Ángel Barrasa, Caridad López-Granero",Frontiers in Psychology,271,https://doi.org/10.3389/fpsyg.2024.1387089,https://doi.org/10.3389/fpsyg.2024.1387089,
OA_KW2_037,2023,TMS combined with EEG: Recommendations and open issues for data collection and analysis,"Julio C. Hernandez-Pavon, Domenica Veniero, Til Ole Bergmann, Paolo Belardinelli, Marta Bortoletto",Brain stimulation,251,https://doi.org/10.1016/j.brs.2023.02.009,https://doi.org/10.1016/j.brs.2023.02.009,
OA_KW2_038,2023,Electrocardiogram Monitoring Wearable Devices and Artificial-Intelligence-Enabled Diagnostic Capabilities: A Review,"Luca Neri, Matt T. Oberdier, Kirsten C. J. van Abeelen, Luca Menghini, Ethan Tumarkin",Sensors,132,https://doi.org/10.3390/s23104805,https://doi.org/10.3390/s23104805,
OA_KW2_039,2023,State-of-the-Art of Stress Prediction from Heart Rate Variability Using Artificial Intelligence,"Yeaminul Haque, Rahat Shahriar Zawad, Chowdhury Saleh Ahmed Rony, Hasan Al Banna, Tapotosh Ghosh",Cognitive Computation,107,https://doi.org/10.1007/s12559-023-10200-0,https://link.springer.com/content/pdf/10.1007/s12559-023-10200-0.pdf,https://link.springer.com/content/pdf/10.1007/s12559-023-10200-0.pdf
OA_KW2_040,2023,Automatic stress detection in car drivers based on non-invasive physiological signals using machine learning techniques,"Ali I. Siam, Samah A. Gamel, Fatma M. Talaat",Neural Computing and Applications,103,https://doi.org/10.1007/s00521-023-08428-w,https://link.springer.com/content/pdf/10.1007/s00521-023-08428-w.pdf,https://link.springer.com/content/pdf/10.1007/s00521-023-08428-w.pdf
